id,title,summary,published,url,created_at
170958,Ukraine war: The Telegram group tracing missing relatives,A group of women work 24/7 to help find loved ones separated by the war in Ukraine.,2022-03-16 00:24:49 UTC,https://www.bbc.co.uk/news/world-europe-60678083?at_medium=RSS&at_campaign=KARANGA,2022-03-16 02:00:09 UTC
170992,Ukraine war: The women tracing missing relatives,A group of women work 24/7 to help find loved ones separated by the war in Ukraine.,2022-03-16 00:24:49 UTC,https://www.bbc.co.uk/news/world-europe-60678083?at_medium=RSS&at_campaign=KARANGA,2022-03-16 11:00:11 UTC
170952,Pregnant women should be asked how much they drink,"Recording drinking in patients' notes will help spot patterns that can harm babies, advice for the NHS says.",2022-03-16 00:29:07 UTC,https://www.bbc.co.uk/news/health-60755520?at_medium=RSS&at_campaign=KARANGA,2022-03-16 02:00:08 UTC
170954,Ukraine: Putin will search for a way to save face,"What might Putin want, to be able to come out of the war looking good in the eyes of Russia's majority?",2022-03-16 00:30:49 UTC,https://www.bbc.co.uk/news/world-europe-60756993?at_medium=RSS&at_campaign=KARANGA,2022-03-16 02:00:08 UTC
170955,Ukraine war: Could Russia use tactical nuclear weapons?,"Russia's nuclear weapons are 'combat ready', raising fears they could be used on the battlefield.",2022-03-16 00:32:03 UTC,https://www.bbc.co.uk/news/world-60664169?at_medium=RSS&at_campaign=KARANGA,2022-03-16 02:00:09 UTC
170956,Nigerian volunteer: 'Fighting in Ukraine is better than living here',Ukraine's embassies in some African countries have been told to stop recruiting combat volunteers.,2022-03-16 00:33:05 UTC,https://www.bbc.co.uk/news/world-africa-60712913?at_medium=RSS&at_campaign=KARANGA,2022-03-16 02:00:09 UTC
170970,Nigerian volunteer: 'Fighting in Ukraine is better than living here',Hundreds of young men across the continent say they want to take up arms in Ukraine.,2022-03-16 00:33:05 UTC,https://www.bbc.co.uk/news/world-africa-60712913?at_medium=RSS&at_campaign=KARANGA,2022-03-16 05:00:08 UTC
170984,Nigerian volunteer: 'Fighting in Ukraine is better than living here',Hundreds of young men across Africa say they want to take up arms in Ukraine.,2022-03-16 00:33:05 UTC,https://www.bbc.co.uk/news/world-africa-60712913?at_medium=RSS&at_campaign=KARANGA,2022-03-16 09:00:08 UTC
171077,Afghans turn to cryptocurrencies amid US sanctions,"US sanctions, failing banks, and the drying up of foreign aid have left Afghanistan's economy in tatters.",2022-03-16 00:49:15 UTC,https://www.bbc.co.uk/news/world-asia-60715707?at_medium=RSS&at_campaign=KARANGA,2022-03-17 04:00:08 UTC
170947,Newspaper headlines: Zelensky's 'Nato concession' as Putin 'turns to Plan C',Ukraine's admission that it will never join Nato leads the papers as Russian bombardment intensifies.,2022-03-16 00:51:03 UTC,https://www.bbc.co.uk/news/blogs-the-papers-60759952?at_medium=RSS&at_campaign=KARANGA,2022-03-16 01:00:07 UTC
170949,"New Zealand border to reopen from next month, PM Ardern says","PM Jacinda Ardern says they are 'ready to welcome the world back', beginning with Australians.",2022-03-16 01:24:03 UTC,https://www.bbc.co.uk/news/world-asia-60760435?at_medium=RSS&at_campaign=KARANGA,2022-03-16 02:00:08 UTC
170979,"New Zealand border to reopen from next month, PM Ardern says","PM Jacinda Ardern says they are ""ready to welcome the world back"", beginning with Australians.",2022-03-16 01:24:03 UTC,https://www.bbc.co.uk/news/world-asia-60760435?at_medium=RSS&at_campaign=KARANGA,2022-03-16 08:00:08 UTC
170961,Stormzy tour review: Star praises fans who waited two years to see him,The star thanks fans who held onto tickets for two years as his Heavy Is The Head tour launches.,2022-03-16 01:56:06 UTC,https://www.bbc.co.uk/news/entertainment-arts-60756983?at_medium=RSS&at_campaign=KARANGA,2022-03-16 03:00:08 UTC
170968,Church of England pressures TotalEnergies over Russia business,"The church's investment funds want TotalEnergies to leave Russia, like rivals BP and Shell.",2022-03-16 02:13:05 UTC,https://www.bbc.co.uk/news/business-60760375?at_medium=RSS&at_campaign=KARANGA,2022-03-16 05:00:08 UTC
170964,Boris Johnson visits Saudi Arabia to talk energy and security,"Boris Johnson will try to build an ""international coalition"" against Putin, and secure UK energy supplies.",2022-03-16 02:55:03 UTC,https://www.bbc.co.uk/news/uk-politics-60754163?at_medium=RSS&at_campaign=KARANGA,2022-03-16 04:00:08 UTC
170963,Ukraine war: European leaders risk train ride to meet Zelensky,"After a perilous train journey from Poland to Kyiv, European leaders tell Ukraine 'you're not alone'.",2022-03-16 03:01:05 UTC,https://www.bbc.co.uk/news/world-europe-60757157?at_medium=RSS&at_campaign=KARANGA,2022-03-16 04:00:08 UTC
170966,The neighbourhood leading a green energy revolution,A small area of Scotland is the home of a groundbreaking experiment to power homes with green hydrogen.,2022-03-16 03:14:13 UTC,https://www.bbc.co.uk/news/business-60241966?at_medium=RSS&at_campaign=KARANGA,2022-03-16 04:00:08 UTC
170967,Boris Johnson to visit Saudi Arabia in bid to ditch Russian oil,"Boris Johnson aims to build an ""international coalition"" against President Putin, and secure energy supplies.",2022-03-16 04:20:24 UTC,https://www.bbc.co.uk/news/uk-politics-60754163?at_medium=RSS&at_campaign=KARANGA,2022-03-16 05:00:07 UTC
170969,"North Korea fires 'unidentified projectile' but launch fails, says South",It comes as the hermit country has in recent weeks stepped up its weapons testing.,2022-03-16 04:48:32 UTC,https://www.bbc.co.uk/news/world-asia-60760766?at_medium=RSS&at_campaign=KARANGA,2022-03-16 05:00:08 UTC
170971,"North Korea fires missile but launch fails, says South",It comes as the hermit country has in recent weeks stepped up its weapons testing.,2022-03-16 04:48:32 UTC,https://www.bbc.co.uk/news/world-asia-60760766?at_medium=RSS&at_campaign=KARANGA,2022-03-16 06:00:07 UTC
170988,Women's World Cup: Nat Sciver somehow survives after hitting ball on to stumps,"It's a lucky escape for Nat Sciver as the ball comes off her bat, rolls on to the stumps, but the bails somehow remain in place.",2022-03-16 04:53:29 UTC,https://www.bbc.co.uk/sport/av/cricket/60760862?at_medium=RSS&at_campaign=KARANGA,2022-03-16 10:00:08 UTC
170972,Royal Society of Chemistry report says racism 'pervasive',"Racism is ""pervasive"" in chemical sciences, according to an investigation by the Royal Society of Chemistry.",2022-03-16 05:11:07 UTC,https://www.bbc.co.uk/news/science-environment-60708712?at_medium=RSS&at_campaign=KARANGA,2022-03-16 06:00:07 UTC
170974,Ukraine: The volunteers racing aid from the UK to the front line,Volunteers are racing medical supplies from the UK to the Ukrainian front line.,2022-03-16 06:01:59 UTC,https://www.bbc.co.uk/news/health-60739969?at_medium=RSS&at_campaign=KARANGA,2022-03-16 07:00:09 UTC
170998,Teddie Mitchell: Baby murderer's ex warned police he would kill,"The ex-partner of Teddie Mitchell's killer says she ""tried so hard to tell everybody what he was like"".",2022-03-16 06:03:32 UTC,https://www.bbc.co.uk/news/uk-england-cambridgeshire-60302523?at_medium=RSS&at_campaign=KARANGA,2022-03-16 12:00:08 UTC
170975,England keep World Cup hopes alive with impressive victory over India,Rejuvenated England breathe life into their World Cup defence with a four-wicket hammering of India in Mount Maunganui.,2022-03-16 06:19:04 UTC,https://www.bbc.co.uk/sport/cricket/60760948?at_medium=RSS&at_campaign=KARANGA,2022-03-16 07:00:09 UTC
170981,GB's Dart beaten by Keys but Indian Wells run has been 'incredible turning point',British qualifier Harriet Dart loses in straight sets against American Madison Keys in the fourth round at Indian Wells in California.,2022-03-16 06:27:35 UTC,https://www.bbc.co.uk/sport/tennis/60759683?at_medium=RSS&at_campaign=KARANGA,2022-03-16 08:00:09 UTC
170976,Women's World Cup: England skittle India for 134 to boost World Cup hopes,"England breathe life into their World Cup defence with a four-wicket hammering of India, with off-spinner Charlie Dean claiming 4-23.",2022-03-16 06:41:48 UTC,https://www.bbc.co.uk/sport/av/cricket/60760865?at_medium=RSS&at_campaign=KARANGA,2022-03-16 07:00:09 UTC
170973,"Nazanin Zaghari-Ratcliffe has UK passport returned, MP says","Boris Johnson says negotiations to free the British-Iranian woman are ""going right up to the wire"".",2022-03-16 06:50:41 UTC,https://www.bbc.co.uk/news/uk-60749863?at_medium=RSS&at_campaign=KARANGA,2022-03-16 07:00:08 UTC
170980,'Extreme anxiousness and high excitement' - what are car changes that might be F1's biggest ever?,The Formula 1 cars that start the new season in Bahrain represent the biggest year-on-year change for 40 years - and possibly ever.,2022-03-16 07:11:00 UTC,https://www.bbc.co.uk/sport/formula1/60758079?at_medium=RSS&at_campaign=KARANGA,2022-03-16 08:00:09 UTC
170987,'Extreme anxiousness and high excitement' - Secret Aerodynamicist on car changes that might be F1's biggest ever,The Formula 1 cars that start the new season in Bahrain represent the biggest year-on-year change for 40 years - and possibly ever.,2022-03-16 07:11:00 UTC,https://www.bbc.co.uk/sport/formula1/60758079?at_medium=RSS&at_campaign=KARANGA,2022-03-16 10:00:08 UTC
170993,The Secret Aerodynamicist: F1 car changes the biggest in 40 years,The Formula 1 cars that start the new season in Bahrain represent the biggest year-on-year change for 40 years - and possibly ever.,2022-03-16 07:11:00 UTC,https://www.bbc.co.uk/sport/formula1/60758079?at_medium=RSS&at_campaign=KARANGA,2022-03-16 11:00:11 UTC
171005,Lancashire starlings form swirling whale-shaped murmuration,Thousands of starlings are captured in a mesmerising aerial display above a nature reserve.,2022-03-16 07:12:37 UTC,https://www.bbc.co.uk/news/uk-england-lancashire-60736370?at_medium=RSS&at_campaign=KARANGA,2022-03-16 14:00:08 UTC
170978,Covid: New Zealand's border reopens and Heathrow Airport drops face mask rule,Five things you need to know about the coronavirus pandemic this Wednesday morning.,2022-03-16 07:39:23 UTC,https://www.bbc.co.uk/news/uk-60728029?at_medium=RSS&at_campaign=KARANGA,2022-03-16 08:00:08 UTC
170977,"Zaghari-Ratcliffe talks moving forward, PM says","Boris Johnson says negotiations to free the British-Iranian woman are ""going right up to the wire"".",2022-03-16 07:46:20 UTC,https://www.bbc.co.uk/news/uk-60762226?at_medium=RSS&at_campaign=KARANGA,2022-03-16 08:00:08 UTC
170983,"Nazanin Zaghari-Ratcliffe talks moving forward, PM says","Boris Johnson says negotiations to free the British-Iranian woman are ""going right up to the wire"".",2022-03-16 08:16:09 UTC,https://www.bbc.co.uk/news/uk-60762226?at_medium=RSS&at_campaign=KARANGA,2022-03-16 09:00:08 UTC
170982,The Western brands unable to leave Russia,"Marks and Spencer, Burger King, Marriott and Accor say they cannot shut outlets due to franchise deals.",2022-03-16 08:41:13 UTC,https://www.bbc.co.uk/news/business-60733389?at_medium=RSS&at_campaign=KARANGA,2022-03-16 09:00:08 UTC
170986,Saudi Arabia: Boris Johnson to raise human rights in energy talks,"Boris Johnson aims to build an ""international coalition"" against President Putin, and secure energy supplies.",2022-03-16 09:05:34 UTC,https://www.bbc.co.uk/news/uk-politics-60754163?at_medium=RSS&at_campaign=KARANGA,2022-03-16 10:00:08 UTC
170991,War in Ukraine: Surrogate babies wait for parents in Kyiv bomb shelter,At least 21 babies born through surrogacy are stuck waiting for their biological parents to take them home.,2022-03-16 09:45:07 UTC,https://www.bbc.co.uk/news/world-europe-60764100?at_medium=RSS&at_campaign=KARANGA,2022-03-16 11:00:10 UTC
170996,War in Ukraine: Surrogate babies wait for parents in Kyiv bomb shelter,At least 21 infants born through surrogacy are left in limbo because of the war in Ukraine.,2022-03-16 09:45:07 UTC,https://www.bbc.co.uk/news/world-europe-60764100?at_medium=RSS&at_campaign=KARANGA,2022-03-16 12:00:07 UTC
170985,Ukraine war: European leaders risk train ride to meet Zelensky,"After a perilous train journey from Poland to Kyiv, European leaders tell Ukraine ""you're not alone"".",2022-03-16 09:49:33 UTC,https://www.bbc.co.uk/news/world-europe-60757157?at_medium=RSS&at_campaign=KARANGA,2022-03-16 10:00:07 UTC
170990,Saudi Arabia: Boris Johnson to raise human rights in energy talks,"Boris Johnson's visit aims to build a coalition against President Putin, and secure energy supplies.",2022-03-16 10:21:27 UTC,https://www.bbc.co.uk/news/uk-politics-60754163?at_medium=RSS&at_campaign=KARANGA,2022-03-16 11:00:10 UTC
171008,Ukraine war in maps: Tracking the Russian invasion,Shelling continues across Ukraine but Russian advances have slowed amid logistical issues and strong resistance.,2022-03-16 10:29:52 UTC,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,2022-03-16 14:00:09 UTC
170999,Lighter started Paisley fire that killed three children,Investigators found that the blaze in Paisley in June 2020 began when bedding was set on fire.,2022-03-16 10:49:28 UTC,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-60757603?at_medium=RSS&at_campaign=KARANGA,2022-03-16 12:00:08 UTC
170989,Nazanin Zaghari-Ratcliffe on way home to UK,"The British-Iranian woman was held in Iran for nearly six years but is on her way back, her MP says.",2022-03-16 10:52:36 UTC,https://www.bbc.co.uk/news/uk-60756870?at_medium=RSS&at_campaign=KARANGA,2022-03-16 11:00:10 UTC
171001,All four Grand Slams to trial 10-point final-set tie-break,"All four Grand Slams will use a 10-point final set tie-break, starting at the French Open in May.",2022-03-16 10:54:31 UTC,https://www.bbc.co.uk/sport/tennis/60762185?at_medium=RSS&at_campaign=KARANGA,2022-03-16 12:00:08 UTC
171000,Bale and Ramsey in Wales squad for World Cup play-off against Austria,Gareth Bale and Aaron Ramsey are included in Wales' squad for their World Cup qualifying play-off semi-final against Austria.,2022-03-16 11:00:32 UTC,https://www.bbc.co.uk/sport/football/60761912?at_medium=RSS&at_campaign=KARANGA,2022-03-16 12:00:08 UTC
170995,Zelensky to address Congress as US pledges $800m in military aid,"Ukraine's president will address Congress by video, as the US offers greater military assistance.",2022-03-16 11:27:18 UTC,https://www.bbc.co.uk/news/world-us-canada-60762022?at_medium=RSS&at_campaign=KARANGA,2022-03-16 12:00:07 UTC
170997,Wayne Couzens: Met PCs deny sharing offensive messages with killer,"PC Jonathon Cobban, PC William Neville and ex-officer Joel Borders will stand trial in July.",2022-03-16 11:39:09 UTC,https://www.bbc.co.uk/news/uk-england-london-60763436?at_medium=RSS&at_campaign=KARANGA,2022-03-16 12:00:08 UTC
170994,Nazanin Zaghari-Ratcliffe on way home to UK,"The British-Iranian woman, who was held in Iran for nearly six years, is at Tehran airport with dual national Anoosheh Ashoori, her MP says.",2022-03-16 11:48:16 UTC,https://www.bbc.co.uk/news/uk-60756870?at_medium=RSS&at_campaign=KARANGA,2022-03-16 12:00:07 UTC
171007,Russia's state TV hit by stream of resignations,Marina Ovsyannikova's protest highlighted a growing number of journalists leaving their jobs at Kremlin-run TV channels.,2022-03-16 13:09:26 UTC,https://www.bbc.co.uk/news/world-europe-60763494?at_medium=RSS&at_campaign=KARANGA,2022-03-16 14:00:09 UTC
171014,Ukraine war: Woman captures moment missile strike hits Chernihiv,Video shows Mari Margun reacting to an explosion in the middle of recording herself talking to the camera.,2022-03-16 13:16:40 UTC,https://www.bbc.co.uk/news/world-europe-60767594?at_medium=RSS&at_campaign=KARANGA,2022-03-16 15:00:08 UTC
171011,Labour pushes for guarantees over Lebedev peerage,Angela Rayner wants assurances the PM did not intervene after security service warnings about the Russian peer.,2022-03-16 13:40:44 UTC,https://www.bbc.co.uk/news/uk-politics-60765665?at_medium=RSS&at_campaign=KARANGA,2022-03-16 15:00:08 UTC
171006,Chicago Cubs owners confirm interest in buying Chelsea,The owners of Major League Baseball team the Chicago Cubs confirm they will lead a group that will bid to buy Chelsea.,2022-03-16 13:49:42 UTC,https://www.bbc.co.uk/sport/football/60766823?at_medium=RSS&at_campaign=KARANGA,2022-03-16 14:00:09 UTC
171003,Ukraine war: Zelensky invokes 9/11 in plea to US Congress,Ukraine's leader invoked the horror of the 2001 attacks on the US as he pleaded for more military aid.,2022-03-16 13:51:52 UTC,https://www.bbc.co.uk/news/world-us-canada-60762022?at_medium=RSS&at_campaign=KARANGA,2022-03-16 14:00:08 UTC
171002,Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori on way home to UK,"The British-Iranian had been held in Iran for years, but will be reunited with her family later.",2022-03-16 13:53:02 UTC,https://www.bbc.co.uk/news/uk-60756870?at_medium=RSS&at_campaign=KARANGA,2022-03-16 14:00:08 UTC
171015,How is a UK debt to Iran connected to Nazanin Zaghari-Ratcliffe?,Does the UK own money to Iran for a military deal that was never fulfilled?,2022-03-16 13:53:03 UTC,https://www.bbc.co.uk/news/world-56376852?at_medium=RSS&at_campaign=KARANGA,2022-03-16 15:00:08 UTC
171022,Who is Nazanin Zaghari-Ratcliffe and why was she jailed in Iran?,"Why a British-Iranian mother came to be jailed in Tehran, and the details of the case against her.",2022-03-16 14:11:52 UTC,https://www.bbc.co.uk/news/uk-politics-42252741?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:08 UTC
171012,Diesel rises again to hit a record £1.76 a litre,Russia's invasion of Ukraine has rocked global oil prices and pushed up the cost of fuel in the UK.,2022-03-16 14:20:52 UTC,https://www.bbc.co.uk/news/business-60763742?at_medium=RSS&at_campaign=KARANGA,2022-03-16 15:00:08 UTC
171021,Who are the dual nationals jailed in Iran?,"An unknown number are in prison, with some serving long sentences and others sentenced to death.",2022-03-16 14:21:42 UTC,https://www.bbc.co.uk/news/uk-41974185?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:08 UTC
171016,Chicago Cubs owners confirm interest in buying Chelsea,"The Ricketts family, who own the Chicago Cubs, have confirm they are leading a group of investors which will make a bid for Chelsea by Friday's deadline.",2022-03-16 14:39:45 UTC,https://www.bbc.co.uk/sport/football/60766823?at_medium=RSS&at_campaign=KARANGA,2022-03-16 15:00:08 UTC
171013,Braemar Lodge Hotel evacuated after major fire and explosion,The occupants of Braemar Lodge Hotel in Aberdeenshire escaped uninjured after the alarm was raised.,2022-03-16 14:50:24 UTC,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-60754370?at_medium=RSS&at_campaign=KARANGA,2022-03-16 15:00:08 UTC
171010,Nazanin Zaghari-Ratcliffe: Husband looks forward to 'new life',"Richard Ratcliffe said he was ""deeply grateful"" for his wife's release from Iran after nearly six years.",2022-03-16 14:50:42 UTC,https://www.bbc.co.uk/news/uk-60769658?at_medium=RSS&at_campaign=KARANGA,2022-03-16 15:00:08 UTC
171009,Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori on way home to UK,"British-Iranian nationals Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori are on a plane leaving Iran after being freed, the government says.",2022-03-16 14:51:09 UTC,https://www.bbc.co.uk/news/uk-60756870?at_medium=RSS&at_campaign=KARANGA,2022-03-16 15:00:07 UTC
171019,Nazanin Zaghari-Ratcliffe: Why has she been freed now?,"London-Tehran relations are better, and Iran no longer feels it needs Nazanin Zaghari-Ratcliffe as leverage.",2022-03-16 15:00:35 UTC,https://www.bbc.co.uk/news/uk-60768437?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:08 UTC
171025,Kherson: Russian-occupied city stays angry and defiant,"More than a fortnight after falling under Russian occupation, the residents of Kherson are wrestling with acute shortages while protesting against the Kremlin's forces.",2022-03-16 15:21:12 UTC,https://www.bbc.co.uk/news/world-60769318?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:09 UTC
171017,Lloyd's of London fines insurer Atrium over initiation games,Atrium Underwriters admits three charges relating to bullying and misconduct on 'boys' nights out'.,2022-03-16 15:26:52 UTC,https://www.bbc.co.uk/news/business-60767614?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:08 UTC
171023,England lock Ewels banned for three games after red card,England lock Charlie Ewels is banned for three games after being sent off in the Six Nations defeat against Ireland on 12 March.,2022-03-16 15:27:19 UTC,https://www.bbc.co.uk/sport/rugby-union/60769889?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:08 UTC
171018,Japan hit by strong quake cutting power to millions,The earthquake rattles Tokyo and triggers a tsunami advisory for parts of the north-east coast.,2022-03-16 15:44:25 UTC,https://www.bbc.co.uk/news/world-asia-60770100?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:08 UTC
171024,Energumeme wins Champion Chase after favourite Shishkin pulled up,Energumene wins a dramatic Queen Mother Champion Chase at the Cheltenham Festival after favourite Shishkin is pulled up.,2022-03-16 15:52:09 UTC,https://www.bbc.co.uk/sport/horse-racing/60722739?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:09 UTC
171020,Family of Anoosheh Ashoori delighted at his release,"Anoosheh Ashoori's relatives say his release from Iran after five years ""has been a long time coming"".",2022-03-16 15:52:22 UTC,https://www.bbc.co.uk/news/uk-60765615?at_medium=RSS&at_campaign=KARANGA,2022-03-16 16:00:08 UTC
171031,Britain's Cavendish wins Milano-Torino for 159th career victory,Britain's Mark Cavendish sprints to victory in the Milano-Torino and claims his 159th career victory.,2022-03-16 16:24:02 UTC,https://www.bbc.co.uk/sport/cycling/60769895?at_medium=RSS&at_campaign=KARANGA,2022-03-16 17:00:09 UTC
171030,Norman's new Saudi Arabia-backed golf series to start in England,Greg Norman's Saudi Arabia-backed golf operation announces a new series of tournaments that will begin in England with a $25m (£19.1m) event this June.,2022-03-16 16:34:33 UTC,https://www.bbc.co.uk/sport/golf/60770081?at_medium=RSS&at_campaign=KARANGA,2022-03-16 17:00:09 UTC
171028,First pictures of earthquake hitting Japan,"Cameras shake as a powerful tremor in north-east Japan strikes, cutting power to millions of people.",2022-03-16 16:42:28 UTC,https://www.bbc.co.uk/news/world-asia-60771694?at_medium=RSS&at_campaign=KARANGA,2022-03-16 17:00:08 UTC
171027,Earthquake: Japan hit by shock cutting power to millions,The quake rattles Tokyo and triggers a tsunami advisory for parts of the north-east coast.,2022-03-16 16:47:41 UTC,https://www.bbc.co.uk/news/world-asia-60770100?at_medium=RSS&at_campaign=KARANGA,2022-03-16 17:00:08 UTC
171029,Zouma brothers charged by RSPCA over cat video,West Ham's Kurt Zouma and brother Yoan are charged by the RSPCA under the 2006 Animal Welfare Act for their roles in filming Kurt kicking a cat.,2022-03-16 16:48:48 UTC,https://www.bbc.co.uk/sport/football/60771710?at_medium=RSS&at_campaign=KARANGA,2022-03-16 17:00:09 UTC
171026,Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori on way home to UK,British-Iranian nationals Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori have arrived in Oman after being freed by Iran.,2022-03-16 16:54:00 UTC,https://www.bbc.co.uk/news/uk-60756870?at_medium=RSS&at_campaign=KARANGA,2022-03-16 17:00:08 UTC
171032,Boris Johnson: Ukraine paying the price for West's failure over Putin,"Boris Johnson says governments failed to ""understand the threat” Vladimir Putin posed after he annexed Crimea.",2022-03-16 17:00:27 UTC,https://www.bbc.co.uk/news/uk-politics-60765668?at_medium=RSS&at_campaign=KARANGA,2022-03-16 18:00:08 UTC
171034,Zouma brothers to be prosecuted by RSPCA over cat video,"The RSPCA says it has ""started the process of bringing a prosecution"" against West Ham's Kurt Zouma and brother Yoan for their roles in filming Kurt kicking a cat.",2022-03-16 17:16:16 UTC,https://www.bbc.co.uk/sport/football/60771710?at_medium=RSS&at_campaign=KARANGA,2022-03-16 18:00:08 UTC
171035,MP's message to Nazanin's daughter: 'Mummy really is coming home',"MP Tulip Siddiq pays tribute to Nazanin Zaghari-Ratcliffe's husband Richard, as she returns from Iran.",2022-03-16 17:25:03 UTC,https://www.bbc.co.uk/news/uk-60772311?at_medium=RSS&at_campaign=KARANGA,2022-03-16 18:00:09 UTC
171036,Tiger Roll denied fairytale farewell at Cheltenham after defeat by stablemate Delta Work,Tiger Roll is denied a fairytale farewell Cheltenham Festival victory as he finishes second to stablemate Delta Work in the Cross Country Chase.,2022-03-16 17:43:52 UTC,https://www.bbc.co.uk/sport/horse-racing/60763047?at_medium=RSS&at_campaign=KARANGA,2022-03-16 18:00:09 UTC
171033,"Boris Johnson was warned of Lebedev security concerns, says Cummings",Boris Johnson's former adviser says the PM was given told of security concerns over his peerage plans.,2022-03-16 17:55:57 UTC,https://www.bbc.co.uk/news/uk-politics-60765665?at_medium=RSS&at_campaign=KARANGA,2022-03-16 18:00:08 UTC
171040,"Boris Johnson was warned of Lebedev security concerns, says Cummings",Boris Johnson's former adviser says the PM was told of security concerns over his peerage plans.,2022-03-16 17:55:57 UTC,https://www.bbc.co.uk/news/uk-politics-60765665?at_medium=RSS&at_campaign=KARANGA,2022-03-16 20:00:08 UTC
171038,Earthquake: Japan hit by tremor prompting tsunami alert,The quake in the country's north-east rattled Tokyo and briefly cut power to millions of homes,2022-03-16 18:38:02 UTC,https://www.bbc.co.uk/news/world-asia-60770100?at_medium=RSS&at_campaign=KARANGA,2022-03-16 19:00:09 UTC
171037,Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori on way home to UK,British-Iranian nationals Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori are being flown back to their families after being released by Iran.,2022-03-16 18:43:53 UTC,https://www.bbc.co.uk/news/uk-60756870?at_medium=RSS&at_campaign=KARANGA,2022-03-16 19:00:09 UTC
171039,Rashford denies making rude gesture to fans after Man Utd defeat to Atletico,Manchester United striker Marcus Rashford denies making a rude gesture to fans with his hand.,2022-03-16 18:46:44 UTC,https://www.bbc.co.uk/sport/football/60772043?at_medium=RSS&at_campaign=KARANGA,2022-03-16 19:00:09 UTC
171073,Sophie Lancaster murder: Killer Ryan Herbert to be freed from jail,"Ryan Herbert has made ""significant changes to his life"" while in jail, the Parole Board is told.",2022-03-16 18:51:15 UTC,https://www.bbc.co.uk/news/uk-england-lancashire-60766768?at_medium=RSS&at_campaign=KARANGA,2022-03-17 04:00:07 UTC
171056,Preston man detained for Army veteran's one-punch death,"Frank Fishwick, 86, died after he confronted a group of youths outside his flat in Preston.",2022-03-16 19:30:05 UTC,https://www.bbc.co.uk/news/uk-england-lancashire-60755609?at_medium=RSS&at_campaign=KARANGA,2022-03-17 00:00:09 UTC
171041,"Ukraine war: Russia attacks theatre sheltering civilians, Mariupol says","The building in the besieged city of Mariupol was sheltering up to 1,200 people, the deputy mayor says.",2022-03-16 20:44:49 UTC,https://www.bbc.co.uk/news/world-europe-60772331?at_medium=RSS&at_campaign=KARANGA,2022-03-16 22:00:08 UTC
171043,Anoosheh Ashoori: Daughter and wife say they'll welcome him with cake and beer,Anoosheh Ashoori's wife and daughter spoke to the BBC as he flew home after years in an Iranian prison.,2022-03-16 21:00:26 UTC,https://www.bbc.co.uk/news/uk-60772315?at_medium=RSS&at_campaign=KARANGA,2022-03-16 22:00:08 UTC
171061,Anoosheh Ashoori: Daughter and wife say they'll welcome him with cake and beer,Anoosheh Ashoori's wife and daughter spoke to the BBC as he flew home from an Iranian prison.,2022-03-16 21:00:26 UTC,https://www.bbc.co.uk/news/uk-60772315?at_medium=RSS&at_campaign=KARANGA,2022-03-17 01:00:07 UTC
171042,War in Ukraine: Fourth Russian general killed - Zelensky,The news raises questions on why senior Russian officers are getting so close to the fighting.,2022-03-16 21:00:37 UTC,https://www.bbc.co.uk/news/world-europe-60767664?at_medium=RSS&at_campaign=KARANGA,2022-03-16 22:00:08 UTC
171049,War in Ukraine: Fourth Russian general killed - Zelensky,The news raises questions over why senior Russian officers are getting so close to the fighting.,2022-03-16 21:00:37 UTC,https://www.bbc.co.uk/news/world-europe-60767664?at_medium=RSS&at_campaign=KARANGA,2022-03-16 23:00:07 UTC
171055,Chelsea beat Everton to move within two points of WSL leaders,Chelsea close the gap on Women's Super League leaders Arsenal to two points with an emphatic win at Everton.,2022-03-16 21:11:16 UTC,https://www.bbc.co.uk/sport/football/59925824?at_medium=RSS&at_campaign=KARANGA,2022-03-16 23:00:08 UTC
171048,Ukraine conflict: Biden brands Putin a 'war criminal',"The off-the-cuff remark prompts Russia to call the comment ""unforgiveable rhetoric"".",2022-03-16 21:19:27 UTC,https://www.bbc.co.uk/news/world-us-canada-60773626?at_medium=RSS&at_campaign=KARANGA,2022-03-16 22:00:09 UTC
